Product ID,Product Name,Short Description,Product Description,Product Size Info,Published,SKU,Print type,Allow print discount,Allow change printing type,Screen Printing A,DTG Printing,Eco Solvent Print,Embroidery A,Change product layout,Show Product Info,Show Change Product,Allow Add Text,Allow Add Art,Allow Upload,Allow Add Team,Allow Add QRcode,Show Color used,Show Screen size,Regular Price,Sale Price ,Order Minimum Purchase Quantity,Order Maximum Purchase Quantity,Product image,Product Design Color(Hex),Product Design Color title,Product Design Price,Product Design Front View,Product Design Back View,Product Design Left View,Product Design Right View,Product Design Params Front,Product Design Params Back,Product Design Params Left,Product Design Params Right,Product Design Area Front,Product Design Area Back,Product Design Area Left,Product Design Area Right,Product Data Attribute Name,Product Data Attribute Prices,Product Data Attribute Titles,Product Data Attribute Type,Product Taxes,Product Min Sale Quantity,Product Max Sale Quantity,Product Sale Price,Product Categories [(Id)Name]
<th>M</th>
<th>L</th>
<th>XL</th>
<th>XXL</th>
</tr>
<tr>
<td>Chest (to fit):</td>
<td>30/32</td>
<td>34/36</td>
<td>38/40</td>
<td>42/44</td>
<td>46/48</td>
<td>50</td>
</tr>
</tbody>
</table>",,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,1,9999,,#FFFFFF;#000080;#000000;#FFFFFF;#FFFF00;#FFA500;#A52A2A;#32CD32;#0000FF;#9400D3;#FF00FF;#808080;#ADFF2F;#D2691E;#FF0000;#FFDEAD;#7B68EE;,FFFFFF;navy;black;White;Yellow;Orange;Brown;Lime Green;Blue;Dark Violet;Magenta;Gray;Green Yellow;Chocolate;Red;Navajo White;Medium Slate Blue;,0;,"{{'0':{'id':'area-design'},'1':{'id':'images-1','width':'463px','height':'498px','top':'1px','left':'18.5px','zIndex':'auto','img':'https://ppesuppliesdirect.com/tshirtecommerce//uploaded/products/Transparent/101-1.png','is_product':1,'is_change_color':1}};}","{{'0':{'id':'area-design'},'1':{'id':'images-1','width':'463px','height':'498px','top':'1px','left':'18.5px','zIndex':'auto','img':'https://ppesuppliesdirect.com/tshirtecommerce//uploaded/products/Transparent/100-2.png','is_product':1,'is_change_color':1}};}","{{'0':{'id':'area-design'},'1':{'id':'images-1','width':'463px','height':'498px','top':'1px','left':'18.5px','zIndex':'auto','img':'https://ppesuppliesdirect.com/tshirtecommerce//uploaded/products/Transparent/100-4.png','is_product':1,'is_change_color':1}};}","{{'0':{'id':'area-design'},'1':{'id':'images-1','width':'463px','height':'498px','top':'1px','left':'18.5px','zIndex':'auto','img':'https://ppesuppliesdirect.com/tshirtecommerce//uploaded/products/Transparent/100-3.png','is_product':1,'is_change_color':1}};}","{'page':'custom','width':'21','height':'29','lockW':true,'lockH':true,'shape':'square','shapeVal':0}","{'page':'custom','width':'21','height':'29','lockW':true,'lockH':true,'shape':'square','shapeVal':0}","{'page':'custom','width':'29.63','height':'44.28','lockW':false,'lockH':false,'shape':'square','shapeVal':0}","{'page':'custom','width':'15.76','height':'21.82','lockW':false,'lockH':false,'shape':'square','shapeVal':0}","{'width':210,'height':290,'left':'146px','top':'85px','radius':'0px','zIndex':''}","{'width':210,'height':290,'left':'145px','top':'85px','radius':'0px','zIndex':''}","{'width':95,'height':142,'left':'199px','top':'72px','radius':'0px','zIndex':''}","{'width':104,'height':144,'left':'201px','top':'69px','radius':'0px','zIndex':''}",,,,textlist;selectbox;,,1;11;101;,10;100;9999;,,
115,Short Sleeve T-Shirt Round Neck - Women's,,,"<table class=""sizeguide"">
<tbody>
<tr>
<th>Size:</th>
<th>XS</th>
<th>S</th>
<th>M</th>
<th>L</th>
<th>XL</th>
<th>XXL</th>
</tr>
<tr>
<td>Chest (to fit):</td>
<td>30/32</td>
<td>34/36</td>
<td>38/40</td>
<td>42/44</td>
<td>46/48</td>
<td>50</td>
</tr>
</tbody>
</table>",,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,1,9999,,#FFFFFF;#000080;#000000;#FFFFFF;#FFFF00;#FFA500;#A52A2A;#32CD32;#0000FF;#9400D3;#FF00FF;#808080;#ADFF2F;#D2691E;#FF0000;#FFDEAD;#7B68EE;,FFFFFF;navy;black;White;Yellow;Orange;Brown;Lime Green;Blue;Dark Violet;Magenta;Gray;Green Yellow;Chocolate;Red;Navajo White;Medium Slate Blue;,0;,"{{'0':{'id':'area-design'},'1':{'id':'images-1','width':'463px','height':'498px','top':'1px','left':'18.5px','zIndex':'auto','img':'https://ppesuppliesdirect.com/tshirtecommerce//uploaded/products/Transparent/101-1.png','is_product':1,'is_change_color':1}};}","{{'0':{'id':'area-design'},'1':{'id':'images-1','width':'463px','height':'498px','top':'1px','left':'18.5px','zIndex':'auto','img':'https://ppesuppliesdirect.com/tshirtecommerce//uploaded/products/Transparent/100-2.png','is_product':1,'is_change_color':1}};}","{{'0':{'id':'area-design'},'1':{'id':'images-1','width':'463px','height':'498px','top':'1px','left':'18.5px','zIndex':'auto','img':'https://ppesuppliesdirect.com/tshirtecommerce//uploaded/products/Transparent/100-4.png','is_product':1,'is_change_color':1}};}","{{'0':{'id':'area-design'},'1':{'id':'images-1','width':'463px','height':'498px','top':'1px','left':'18.5px','zIndex':'auto','img':'https://ppesuppliesdirect.com/tshirtecommerce//uploaded/products/Transparent/100-3.png','is_product':1,'is_change_color':1}};}","{'page':'custom','width':'21','height':'29','lockW':true,'lockH':true,'shape':'square','shapeVal':0}","{'page':'custom','width':'21','height':'29','lockW':true,'lockH':true,'shape':'square','shapeVal':0}","{'page':'custom','width':'29.63','height':'44.28','lockW':false,'lockH':false,'shape':'square','shapeVal':0}","{'page':'custom','width':'15.76','height':'21.82','lockW':false,'lockH':false,'shape':'square','shapeVal':0}","{'width':210,'height':290,'left':'146px','top':'85px','radius':'0px','zIndex':''}","{'width':210,'height':290,'left':'145px','top':'85px','radius':'0px','zIndex':''}","{'width':95,'height':142,'left':'199px','top':'72px','radius':'0px','zIndex':''}","{'width':104,'height':144,'left':'201px','top':'69px','radius':'0px','zIndex':''}",,,,textlist;selectbox;,,1;11;101;,10;100;9999;,,
116,Long Sleeve T-Shirt V-Neck - Men's,,,"<table class=""sizeguide"">
<tbody>
<tr>
<th>Size:</th>
<th>XS</th>
<th>S</th>
<th>M</th>
<th>L</th>
<th>XL</th>
<th>XXL</th>
</tr>
<tr>
<td>Chest (to fit):</td>
<td>30/32</td>
<td>34/36</td>
<td>38/40</td>
<td>42/44</td>
<td>46/48</td>
<td>50</td>
</tr>
</tbody>
</table>",,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,1,9999,,#FFFFFF;#000080;#000000;#FFFFFF;#FFFF00;#FFA500;#A52A2A;#32CD32;#0000FF;#9400D3;#FF00FF;#808080;#ADFF2F;#D2691E;#FF0000;#FFDEAD;#7B68EE;,FFFFFF;navy;black;White;Yellow;Orange;Brown;Lime Green;Blue;Dark Violet;Magenta;Gray;Green Yellow;Chocolate;Red;Navajo White;Medium Slate Blue;,0;,"{{'0':{'id':'area-design'},'1':{'id':'images-1','width':'463px','height':'498px','top':'1px','left':'18.5px','zIndex':'auto','img':'https://ppesuppliesdirect.com/tshirtecommerce//uploaded/products/Transparent/101-1.png','is_product':1,'is_change_color':1}};}","{{'0':{'id':'area-design'},'1':{'id':'images-1','width':'463px','height':'498px','top':'1px','left':'18.5px','zIndex':'auto','img':'https://ppesuppliesdirect.com/tshirtecommerce//uploaded/products/Transparent/100-2.png','is_product':1,'is_change_color':1}};}","{{'0':{'id':'area-design'},'1':{'id':'images-1','width':'463px','height':'498px','top':'1px','left':'18.5px','zIndex':'auto','img':'https://ppesuppliesdirect.com/tshirtecommerce//uploaded/products/Transparent/100-4.png','is_product':1,'is_change_color':1}};}","{{'0':{'id':'area-design'},'1':{'id':'images-1','width':'463px','height':'498px','top':'1px','left':'18.5px','zIndex':'auto','img':'https://ppesuppliesdirect.com/tshirtecommerce//uploaded/products/Transparent/100-3.png','is_product':1,'is_change_color':1}};}","{'page':'custom','width':'21','height':'29','lockW':true,'lockH':true,'shape':'square','shapeVal':0}","{'page':'custom','width':'21','height':'29','lockW':true,'lockH':true,'shape':'square','shapeVal':0}","{'page':'custom','width':'29.63','height':'44.28','lockW':false,'lockH':false,'shape':'square','shapeVal':0}","{'page':'custom','width':'15.76','height':'21.82','lockW':false,'lockH':false,'shape':'square','shapeVal':0}","{'width':210,'height':290,'left':'146px','top':'85px','radius':'0px','zIndex':''}","{'width':210,'height':290,'left':'145px','top':'85px','radius':'0px','zIndex':''}","{'width':95,'height':142,'left':'199px','top':'72px','radius':'0px','zIndex':''}","{'width':104,'height':144,'left':'201px','top':'69px','radius':'0px','zIndex':''}",,,,textlist;selectbox;,,1;11;101;,10;100;9999;,,
117,Short Sleeve T-Shirt V-Neck - Men's,,,"<table class=""sizeguide"">
<tbody>
<tr>
<th>Size:</th>
<th>XS</th>
<th>S</th>
<th>M</th>
<th>L</th>
<th>XL</th>
<th>XXL</th>
</tr>
<tr>
<td>Chest (to fit):</td>
<td>30/32</td>
<td>34/36</td>
<td>38/40</td>
<td>42/44</td>
<td>46/48</td>
<td>50</td>
</tr>
</tbody>
</table>",,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,1,9999,,#FFFFFF;#000080;#000000;#FFFFFF;#FFFF00;#FFA500;#A52A2A;#32CD32;#0000FF;#9400D3;#FF00FF;#808080;#ADFF2F;#D2691E;#FF0000;#FFDEAD;#7B68EE;,FFFFFF;navy;black;White;Yellow;Orange;Brown;Lime Green;Blue;Dark Violet;Magenta;Gray;Green Yellow;Chocolate;Red;Navajo White;Medium Slate Blue;,0;,"{{'0':{'id':'area-design'},'1':{'id':'images-1','width':'463px','height':'498px','top':'1px','left':'18.5px','zIndex':'auto','img':'https://ppesuppliesdirect.com/tshirtecommerce//uploaded/products/Transparent/101-1.png','is_product':1,'is_change_color':1}};}","{{'0':{'id':'area-design'},'1':{'id':'images-1','width':'463px','height':'498px','top':'1px','left':'18.5px','zIndex':'auto','img':'https://ppesuppliesdirect.com/tshirtecommerce//uploaded/products/Transparent/100-2.png','is_product':1,'is_change_color':1}};}","{{'0':{'id':'area-design'},'1':{'id':'images-1','width':'463px','height':'498px','top':'1px','left':'18.5px','zIndex':'auto','img':'https://ppesuppliesdirect.com/tshirtecommerce//uploaded/products/Transparent/100-4.png','is_product':1,'is_change_color':1}};}","{{'0':{'id':'area-design'},'1':{'id':'images-1','width':'463px','height':'498px','top':'1px','left':'18.5px','zIndex':'auto','img':'https://ppesuppliesdirect.com/tshirtecommerce//uploaded/products/Transparent/100-3.png','is_product':1,'is_change_color':1}};}","{'page':'custom','width':'21','height':'29','lockW':true,'lockH':true,'shape':'square','shapeVal':0}","{'page':'custom','width':'21','height':'29','lockW':true,'lockH':true,'shape':'square','shapeVal':0}","{'page':'custom','width':'29.63','height':'44.28','lockW':false,'lockH':false,'shape':'square','shapeVal':0}","{'page':'custom','width':'15.76','height':'21.82','lockW':false,'lockH':false,'shape':'square','shapeVal':0}","{'width':210,'height':290,'left':'146px','top':'85px','radius':'0px','zIndex':''}","{'width':210,'height':290,'left':'145px','top':'85px','radius':'0px','zIndex':''}","{'width':95,'height':142,'left':'199px','top':'72px','radius':'0px','zIndex':''}","{'width':104,'height':144,'left':'201px','top':'69px','radius':'0px','zIndex':''}",,,,textlist;selectbox;,,1;11;101;,10;100;9999;,,
118,Long Sleeve T-Shirt V-Neck - Women's,,,"<table class=""sizeguide"">
<tbody>
<tr>
<th>Size:</th>
<th>XS</th>
<th>S</th>
<th>M</th>
<th>L</th>
<th>XL</th>
<th>XXL</th>
</tr>
<tr>
<td>Chest (to fit):</td>
<td>30/32</td>
<td>34/36</td>
<td>38/40</td>
<td>42/44</td>
<td>46/48</td>
<td>50</td>
</tr>
</tbody>
</table>",,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,1,9999,,#FFFFFF;#000080;#000000;#FFFFFF;#FFFF00;#FFA500;#A52A2A;#32CD32;#0000FF;#9400D3;#FF00FF;#808080;#ADFF2F;#D2691E;#FF0000;#FFDEAD;#7B68EE;,FFFFFF;navy;black;White;Yellow;Orange;Brown;Lime Green;Blue;Dark Violet;Magenta;Gray;Green Yellow;Chocolate;Red;Navajo White;Medium Slate Blue;,0;,"{{'0':{'id':'area-design'},'1':{'id':'images-1','width':'463px','height':'498px','top':'1px','left':'18.5px','zIndex':'auto','img':'https://ppesuppliesdirect.com/tshirtecommerce//uploaded/products/Transparent/101-1.png','is_product':1,'is_change_color':1}};}","{{'0':{'id':'area-design'},'1':{'id':'images-1','width':'463px','height':'498px','top':'1px','left':'18.5px','zIndex':'auto','img':'https://ppesuppliesdirect.com/tshirtecommerce//uploaded/products/Transparent/100-2.png','is_product':1,'is_change_color':1}};}","{{'0':{'id':'area-design'},'1':{'id':'images-1','width':'463px','height':'498px','top':'1px','left':'18.5px','zIndex':'auto','img':'https://ppesuppliesdirect.com/tshirtecommerce//uploaded/products/Transparent/100-4.png','is_product':1,'is_change_color':1}};}","{{'0':{'id':'area-design'},'1':{'id':'images-1','width':'463px','height':'498px','top':'1px','left':'18.5px','zIndex':'auto','img':'https://ppesuppliesdirect.com/tshirtecommerce//uploaded/products/Transparent/100-3.png','is_product':1,'is_change_color':1}};}","{'page':'custom','width':'21','height':'29','lockW':true,'lockH':true,'shape':'square','shapeVal':0}","{'page':'custom','width':'21','height':'29','lockW':true,'lockH':true,'shape':'square','shapeVal':0}","{'page':'custom','width':'29.63','height':'44.28','lockW':false,'lockH':false,'shape':'square','shapeVal':0}","{'page':'custom','width':'15.76','height':'21.82','lockW':false,'lockH':false,'shape':'square','shapeVal':0}","{'width':210,'height':290,'left':'146px','top':'85px','radius':'0px','zIndex':''}","{'width':210,'height':290,'left':'145px','top':'85px','radius':'0px','zIndex':''}","{'width':95,'height':142,'left':'199px','top':'72px','radius':'0px','zIndex':''}","{'width':104,'height':144,'left':'201px','top':'69px','radius':'0px','zIndex':''}",,,,textlist;selectbox;,,1;11;101;,10;100;9999;,,
119,Short Sleeve T-Shirt V-Neck - Women's,,,"<table class=""sizeguide"">
<tbody>
<tr>
<th>Size:</th>
<th>XS</th>
<th>S</th>
<th>M</th>
<th>L</th>
<th>XL</th>
<th>XXL</th>
</tr>
<tr>
<td>Chest (to fit):</td>
<td>30/32</td>
<td>34/36</td>
<td>38/40</td>
<td>42/44</td>
<td>46/48</td>
<td>50</td>
</tr>
</tbody>
</table>",,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,1,9999,,#FFFFFF;#000080;#000000;#FFFFFF;#FFFF00;#FFA500;#A52A2A;#32CD32;#0000FF;#9400D3;#FF00FF;#808080;#ADFF2F;#D2691E;#FF0000;#FFDEAD;#7B68EE;,FFFFFF;navy;black;White;Yellow;Orange;Brown;Lime Green;Blue;Dark Violet;Magenta;Gray;Green Yellow;Chocolate;Red;Navajo White;Medium Slate Blue;,0;,"{{'0':{'id':'area-design'},'1':{'id':'images-1','width':'463px','height':'498px','top':'1px','left':'18.5px','zIndex':'auto','img':'https://ppesuppliesdirect.com/tshirtecommerce//uploaded/products/Transparent/101-1.png','is_product':1,'is_change_color':1}};}","{{'0':{'id':'area-design'},'1':{'id':'images-1','width':'463px','height':'498px','top':'1px','left':'18.5px','zIndex':'auto','img':'https://ppesuppliesdirect.com/tshirtecommerce//uploaded/products/Transparent/100-2.png','is_product':1,'is_change_color':1}};}","{{'0':{'id':'area-design'},'1':{'id':'images-1','width':'463px','height':'498px','top':'1px','left':'18.5px','zIndex':'auto','img':'https://ppesuppliesdirect.com/tshirtecommerce//uploaded/products/Transparent/100-4.png','is_product':1,'is_change_color':1}};}","{{'0':{'id':'area-design'},'1':{'id':'images-1','width':'463px','height':'498px','top':'1px','left':'18.5px','zIndex':'auto','img':'https://ppesuppliesdirect.com/tshirtecommerce//uploaded/products/Transparent/100-3.png','is_product':1,'is_change_color':1}};}","{'page':'custom','width':'21','height':'29','lockW':true,'lockH':true,'shape':'square','shapeVal':0}","{'page':'custom','width':'21','height':'29','lockW':true,'lockH':true,'shape':'square','shapeVal':0}","{'page':'custom','width':'29.63','height':'44.28','lockW':false,'lockH':false,'shape':'square','shapeVal':0}","{'page':'custom','width':'15.76','height':'21.82','lockW':false,'lockH':false,'shape':'square','shapeVal':0}","{'width':210,'height':290,'left':'146px','top':'85px','radius':'0px','zIndex':''}","{'width':210,'height':290,'left':'145px','top':'85px','radius':'0px','zIndex':''}","{'width':95,'height':142,'left':'199px','top':'72px','radius':'0px','zIndex':''}","{'width':104,'height':144,'left':'201px','top':'69px','radius':'0px','zIndex':''}",,,,textlist;selectbox;,,1;11;101;,10;100;9999;,,
120,Vest - Men's,,,"<table class=""sizeguide"">
<tbody>
<tr>
<th>Size:</th>
<th>XS</th>
<th>S</th>
<th>M</th>
<th>L</th>
<th>XL</th>
<th>XXL</th>
</tr>
<tr>
<td>Chest (to fit):</td>
<td>30/32</td>
<td>34/36</td>
<td>38/40</td>
<td>42/44</td>
<td>46/48</td>
<td>50</td>
</tr>
</tbody>
</table>",,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,1,9999,,#FFFFFF;#000080;#000000;#FFFFFF;#FFFF00;#FFA500;#A52A2A;#32CD32;#0000FF;#9400D3;#FF00FF;#808080;#ADFF2F;#D2691E;#FF0000;#FFDEAD;#7B68EE;,FFFFFF;navy;black;White;Yellow;Orange;Brown;Lime Green;Blue;Dark Violet;Magenta;Gray;Green Yellow;Chocolate;Red;Navajo White;Medium Slate Blue;,0;,"{{'0':{'id':'area-design'},'1':{'id':'images-1','width':'463px','height':'498px','top':'1px','left':'18.5px','zIndex':'auto','img':'https://ppesuppliesdirect.com/tshirtecommerce//uploaded/products/Transparent/101-1.png','is_product':1,'is_change_color':1}};}","{{'0':{'id':'area-design'},'1':{'id':'images-1','width':'463px','height':'498px','top':'1px','left':'18.5px','zIndex':'auto','img':'https://ppesuppliesdirect.com/tshirtecommerce//uploaded/products/Transparent/100-2.png','is_product':1,'is_change_color':1}};}","{{'0':{'id':'area-design'},'1':{'id':'images-1','width':'463px','height':'498px','top':'1px','left':'18.5px','zIndex':'auto','img':'https://ppesuppliesdirect.com/tshirtecommerce//uploaded/products/Transparent/100-4.png','is_product':1,'is_change_color':1}};}","{{'0':{'id':'area-design'},'1':{'id':'images-1','width':'463px','height':'498px','top':'1px','left':'18.5px','zIndex':'auto','img':'https://ppesuppliesdirect.com/tshirtecommerce//uploaded/products/Transparent/100-3.png','is_product':1,'is_change_color':1}};}","{'page':'custom','width':'21','height':'29','lockW':true,'lockH':true,'shape':'square','shapeVal':0}","{'page':'custom','width':'21','height':'29','lockW':true,'lockH':true,'shape':'square','shapeVal':0}","{'page':'custom','width':'29.63','height':'44.28','lockW':false,'lockH':false,'shape':'square','shapeVal':0}","{'page':'custom','width':'15.76','height':'21.82','lockW':false,'lockH':false,'shape':'square','shapeVal':0}","{'width':210,'height':290,'left':'146px','top':'85px','radius':'0px','zIndex':''}","{'width':210,'height':290,'left':'145px','top':'85px','radius':'0px','zIndex':''}","{'width':95,'height':142,'left':'199px','top':'72px','radius':'0px','zIndex':''}","{'width':104,'height':144,'left':'201px','top':'69px','radius':'0px','zIndex':''}",,,,textlist;selectbox;,,1;11;101;,10;100;9999;,,
121,Vest - Women's,,,"<table class=""sizeguide"">
<tbody>
<tr>
<th>Size:</th>
<th>XS</th>
<th>S</th>
<th>M</th>
<th>L</th>
<th>XL</th>
<th>XXL</th>
</tr>
<tr>
<td>Chest (to fit):</td>
<td>30/32</td>
<td>34/36</td>
<td>38/40</td>
<td>42/44</td>
<td>46/48</td>
<td>50</td>
</tr>
</tbody>
</table>",,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,1,9999,,#FFFFFF;#000080;#000000;#FFFFFF;#FFFF00;#FFA500;#A52A2A;#32CD32;#0000FF;#9400D3;#FF00FF;#808080;#ADFF2F;#D2691E;#FF0000;#FFDEAD;#7B68EE;,FFFFFF;navy;black;White;Yellow;Orange;Brown;Lime Green;Blue;Dark Violet;Magenta;Gray;Green Yellow;Chocolate;Red;Navajo White;Medium Slate Blue;,0;,"{{'0':{'id':'area-design'},'1':{'id':'images-1','width':'463px','height':'498px','top':'1px','left':'18.5px','zIndex':'auto','img':'https://ppesuppliesdirect.com/tshirtecommerce//uploaded/products/Transparent/101-1.png','is_product':1,'is_change_color':1}};}","{{'0':{'id':'area-design'},'1':{'id':'images-1','width':'463px','height':'498px','top':'1px','left':'18.5px','zIndex':'auto','img':'https://ppesuppliesdirect.com/tshirtecommerce//uploaded/products/Transparent/100-2.png','is_product':1,'is_change_color':1}};}","{{'0':{'id':'area-design'},'1':{'id':'images-1','width':'463px','height':'498px','top':'1px','left':'18.5px','zIndex':'auto','img':'https://ppesuppliesdirect.com/tshirtecommerce//uploaded/products/Transparent/100-4.png','is_product':1,'is_change_color':1}};}","{{'0':{'id':'area-design'},'1':{'id':'images-1','width':'463px','height':'498px','top':'1px','left':'18.5px','zIndex':'auto','img':'https://ppesuppliesdirect.com/tshirtecommerce//uploaded/products/Transparent/100-3.png','is_product':1,'is_change_color':1}};}","{'page':'custom','width':'21','height':'29','lockW':true,'lockH':true,'shape':'square','shapeVal':0}","{'page':'custom','width':'21','height':'29','lockW':true,'lockH':true,'shape':'square','shapeVal':0}","{'page':'custom','width':'29.63','height':'44.28','lockW':false,'lockH':false,'shape':'square','shapeVal':0}","{'page':'custom','width':'15.76','height':'21.82','lockW':false,'lockH':false,'shape':'square','shapeVal':0}","{'width':210,'height':290,'left':'146px','top':'85px','radius':'0px','zIndex':''}","{'width':210,'height':290,'left':'145px','top':'85px','radius':'0px','zIndex':''}","{'width':95,'height':142,'left':'199px','top':'72px','radius':'0px','zIndex':''}","{'width':104,'height':144,'left':'201px','top':'69px','radius':'0px','zIndex':''}",,,,textlist;selectbox;,,1;11;101;,10;100;9999;,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
